3.402649	0
3.450701	0.001748252
3.509504	0.003496503
3.545536	0.005244755
3.593029	0.006993007
3.619861	0.008741259
3.665475	0.01048951
3.787316	0.01223776
3.860125	0.01398601
3.875818	0.01573427
3.977941	0.01748252
3.981113	0.01923077
3.98728	0.02097902
4.042359	0.02272727
4.08	0.02447552
4.102753	0.02622378
4.109899	0.02797203
4.137529	0.02972028
4.143233	0.03146853
4.150335	0.03321678
4.160868	0.03496503
4.164323	0.03671329
4.171579	0.03846154
4.180247	0.04020979
4.185887	0.04195804
4.193975	0.04370629
4.198421	0.04545455
4.226187	0.0472028
4.24836	0.04895105
4.268171	0.0506993
4.2727	0.05244755
4.293766	0.0541958
4.299436	0.05594406
4.302124	0.05769231
4.30286	0.05944056
4.314145	0.06118881
4.325719	0.06293706
4.325976	0.06468531
4.326796	0.06643357
4.32824	0.07730313
4.328272	0.07905138
4.331855	0.08079964
4.344257	0.08254789
4.405429	0.08429614
4.409574	0.08604439
4.422206	0.08779264
4.422966	0.08954089
4.425554	0.09128915
4.447718	0.0930374
4.466808	0.09478565
4.479518	0.0965339
4.482892	0.09828215
4.483454	0.1000304
4.494308	0.1017787
4.506576	0.1035269
4.508946	0.1052752
4.515968	0.1070234
4.524781	0.1087717
4.554326	0.1105199
4.56236	0.1122682
4.569579	0.1140164
4.577449	0.1157647
4.590172	0.1175129
4.590483	0.1192612
4.593975	0.1210094
4.601385	0.1227577
4.614821	0.1245059
4.617736	0.1262542
4.618636	0.1280024
4.629042	0.1297507
4.630095	0.1314989
4.637917	0.1332472
4.639582	0.1349954
4.6399	0.145865
4.640796	0.1476133
4.64498	0.1493615
4.652156	0.1511098
4.66289	0.152858
4.675541	0.1546063
4.683825	0.1563545
4.688	0.1581028
4.69976	0.159851
4.718702	0.1707206
4.723054	0.1724688
4.723654	0.1742171
4.733451	0.1759653
4.73748	0.1777136
4.742489	0.1794618
4.751995	0.1812101
4.76018	0.1829583
4.775205	0.1847066
4.775577	0.1864548
4.782897	0.1882031
4.785254	0.1899514
4.789046	0.1916996
4.792963	0.1934479
4.795462	0.1951961
4.795548	0.1969444
4.802321	0.1986926
4.805169	0.2004409
4.859708	0.2021891
4.884604	0.2039374
4.902747	0.2056856
4.908786	0.2074339
4.909837	0.2091821
4.927147	0.2109304
4.932751	0.2126786
4.933346	0.2144269
4.935663	0.2161751
4.939029	0.2179234
4.940612	0.2196716
4.945804	0.2214199
4.954342	0.2231681
4.962177	0.2249164
4.975637	0.2266646
4.979216	0.2284129
4.985422	0.2301611
4.989903	0.2319094
4.997449	0.2336576
5.017268	0.2354059
5.022417	0.2371542
5.024916	0.2389024
5.027259	0.2406507
5.032207	0.2423989
5.036557	0.2441472
5.039441	0.2458954
5.052284	0.2476437
5.067081	0.2493919
5.080965	0.2511402
5.087946	0.2528884
5.101471	0.2546367
5.109493	0.2563849
5.112062	0.2581332
5.1155	0.2690027
5.116354	0.270751
5.117928	0.2724992
5.11883	0.2742475
5.118939	0.2759957
5.126395	0.277744
5.128309	0.2794922
5.132675	0.2812405
5.1336	0.2829888
5.160902	0.284737
5.16349	0.2864853
5.16787	0.2882335
5.181747	0.2899818
5.183503	0.29173
5.189263	0.2934783
5.20158	0.2952265
5.208297	0.2969748
5.218111	0.298723
5.224704	0.3004713
5.227453	0.3022195
5.231474	0.3039678
5.234375	0.305716
5.237886	0.3074643
5.241199	0.3092125
5.246502	0.3109608
5.253848	0.312709
5.257273	0.3144573
5.263179	0.3162055
5.298753	0.3270751
5.303873	0.3288234
5.322741	0.3305716
5.325572	0.3323199
5.336427	0.3340681
5.343716	0.3358164
5.350177	0.3375646
5.353589	0.3393129
5.356068	0.3410611
5.369436	0.3428094
5.37318	0.3445576
5.390374	0.3463059
5.402331	0.3480541
5.402615	0.3498024
5.403633	0.3515506
5.407053	0.3532989
5.410437	0.3550471
5.417494	0.3567954
5.424181	0.3676649
5.425847	0.3694132
5.438457	0.3711614
5.448952	0.3729097
5.449914	0.374658
5.450714	0.3764062
5.452794	0.3781545
5.457735	0.3799027
5.479562	0.381651
5.487989	0.3833992
5.490606	0.3942688
5.490782	0.396017
5.495631	0.3977653
5.502947	0.3995135
5.508414	0.4012618
5.508662	0.40301
5.518194	0.4047583
5.530558	0.4156279
5.532297	0.4173761
5.541862	0.4191244
5.542701	0.4208726
5.545214	0.4226209
5.549166	0.4243691
5.564154	0.4261174
