-1.333682	0
-1.289884	0.001748252
-1.23164	0.003496503
-1.061959	0.005244755
-0.7061036	0.006993007
-0.6986512	0.008741259
-0.6426717	0.01048951
-0.6096769	0.01223776
-0.5793276	0.01398601
-0.5184933	0.01573427
-0.5128091	0.01748252
-0.302016	0.01923077
-0.2930686	0.02097902
-0.1633483	0.02272727
-0.1361506	0.02447552
-0.09326506	0.02622378
-0.05479609	0.02797203
-0.03427478	0.02972028
-0.02680362	0.03146853
-0.01736526	0.03321678
-0.0002571983	0.03496503
0.008135564	0.03671329
0.0390765	0.03846154
0.06715163	0.04020979
0.09799567	0.04195804
0.192946	0.04370629
0.2267471	0.04545455
0.2676672	0.0472028
0.2703334	0.04895105
0.2837371	0.0506993
0.304056	0.05244755
0.3148152	0.0541958
0.336366	0.05594406
0.3486342	0.05769231
0.3631985	0.05944056
0.3703513	0.06118881
0.3720968	0.06293706
0.4123876	0.06468531
0.5289397	0.06643357
0.5667405	0.06818182
0.5737292	0.06993007
0.5942057	0.07167832
0.5949303	0.08254789
0.6072945	0.08429614
0.6228147	0.08604439
0.6372865	0.08779264
0.6468388	0.08954089
0.6505099	0.09128915
0.6879555	0.0930374
0.7295358	0.09478565
0.7336373	0.0965339
0.7574923	0.09828215
0.7593375	0.1000304
0.8019278	0.1017787
0.8105774	0.1035269
0.8139717	0.1052752
0.8303243	0.1070234
0.8348091	0.1087717
0.8547737	0.1105199
0.8626312	0.1122682
0.9081692	0.1140164
0.9309946	0.1157647
0.9469958	0.1175129
0.9474192	0.1192612
0.9493324	0.1210094
0.9508978	0.1227577
0.9530126	0.1245059
0.9602608	0.1262542
0.9716574	0.1280024
0.9767435	0.1297507
0.9772481	0.1314989
0.9784277	0.1332472
0.9790327	0.1349954
0.9791398	0.1367437
0.9867476	0.1384919
1.003716	0.1402402
1.007106	0.1419884
1.039957	0.1437367
1.090983	0.1454849
1.098801	0.1472332
1.10963	0.1489815
1.116839	0.1507297
1.118637	0.152478
1.136486	0.1542262
1.136798	0.1559745
1.140672	0.1577227
1.170082	0.159471
1.191334	0.1612192
1.196017	0.1629675
1.20923	0.1647157
1.214803	0.166464
1.22324	0.1682122
1.223866	0.1699605
1.239008	0.1717087
1.25435	0.173457
1.257732	0.1752052
1.261059	0.1769535
1.27052	0.1787017
1.28502	0.1895713
1.295293	0.1913196
1.306839	0.1930678
1.307288	0.1948161
1.335289	0.1965643
1.33925	0.1983126
1.339626	0.2000608
1.341859	0.2018091
1.35486	0.2035573
1.356593	0.2053056
1.365076	0.2070538
1.368401	0.2088021
1.372331	0.2105503
1.37851	0.2122986
1.38355	0.2140468
1.39534	0.2157951
1.396262	0.2175433
1.412013	0.2192916
1.423034	0.2210398
1.424555	0.2227881
1.42695	0.2245363
1.431967	0.2262846
1.44414	0.2280328
1.449923	0.2297811
1.455909	0.2315293
1.461703	0.2332776
1.484902	0.2350258
1.487295	0.2367741
1.503536	0.2385223
1.508998	0.2402706
1.515035	0.2420189
1.515591	0.2437671
1.5194	0.2455154
1.532026	0.2472636
1.550238	0.2490119
1.553419	0.2507601
1.560864	0.2525084
1.567608	0.2542566
1.591209	0.2560049
1.598658	0.2577531
